k,g,picture,brightness,quality_value
1.25,1.25,Abstrakt,37.1927038842596,0.32000000000000001
0.75,0.5,DunkelCanyon,64.577521075824905,-1.3100000000000001
0.75,1.5,DunkelStadt,57.461932560403802,-1.0600000000000001
1.25,1.25,DunkelCanyon,64.577521075824905,-0.73999999999999999
0.5,1,DunkelRaum,84.542855590662498,-1.3700000000000001
1.25,1.5,Detailarm,195.98092322969899,-1.47
1,1.5,Abstrakt,37.1927038842596,-1.01
0.75,0.5,DunkelRaum,84.542855590662498,-1.05
1,0.75,DunkelCanyon,64.577521075824905,1.22
1.5,1.5,Abstrakt,37.1927038842596,1.6200000000000001
0.5,1.25,DunkelStadt,57.461932560403802,-1.7
1.5,1.25,Abstrakt,37.1927038842596,1.6299999999999999
0.75,1,DunkelCanyon,64.577521075824905,-1.29
0.75,1.25,Einfarbig,214.43341924490801,0.87
1.5,0.5,Detailarm,195.98092322969899,-1.49
0.75,1.25,DunkelRaum,84.542855590662498,-0.72999999999999998
0.75,0.75,Bunt,103.440234921044,-1.4099999999999999
0.5,0.5,Bunt,103.440234921044,-1.75
0.75,1,Detailarm,195.98092322969899,-2.1499999999999999
1.25,1.25,Bunt,103.440234921044,0.31
1,0.5,Bunt,103.440234921044,-0.68000000000000005
0.5,1.25,Bunt,103.440234921044,-1.54
0.5,1.5,Abstrakt,37.1927038842596,-1.9199999999999999
1.5,1,DunkelStadt,57.461932560403802,1.0700000000000001
0.5,0.5,Einfarbig,214.43341924490801,-1.46
0.5,0.5,DunkelStadt,57.461932560403802,-1
1,0.75,Bunt,103.440234921044,-0.81000000000000005
1.5,0.75,DunkelRaum,84.542855590662498,0
1.5,0.5,DunkelCanyon,64.577521075824905,1.53
1.25,1.5,Bunt,103.440234921044,-0.78000000000000003
0.75,0.5,DunkelStadt,57.461932560403802,-1.6699999999999999
0.5,0.75,DunkelStadt,57.461932560403802,-1.6499999999999999
1,1.25,DunkelStadt,57.461932560403802,-0.77000000000000002
1.25,0.75,DunkelStadt,57.461932560403802,0
0.5,0.75,Kontrastreich,128.555496706702,-2.0299999999999998
1.25,0.5,Gebäude,135.558353280413,-1.1299999999999999
1.25,0.5,MenschenMenge,128.65299080966099,-0.68000000000000005
1,0.5,Gebäude,135.558353280413,-1.1599999999999999
1.5,1.5,HellRaum,181.23700512563599,0.25
0.5,1,Kontrastreich,128.555496706702,-0.81999999999999995
0.5,0.75,Gebäude,135.558353280413,-1.4099999999999999
1,0.75,HellRaum,181.23700512563599,-0.5
0.5,0.75,HellStrand,174.530514509044,-1.8300000000000001
0.75,1.5,HellFace,207.936103853059,-1.8899999999999999
1.25,1,HellStrand,174.530514509044,1.01
1,0.5,HellRaum,181.23700512563599,-1.26
0.75,1,HellStrand,174.530514509044,-1.25
1.25,1,HellFace,207.936103853059,0.38
1.25,1.25,MenschenMenge,128.65299080966099,0.40000000000000002
1.25,0.5,Tiere,136.93221291266599,0.83999999999999997
0.75,1,HellRaum,181.23700512563599,-0.77000000000000002
0.5,1.25,HellRaum,181.23700512563599,-1.25
1.5,0.75,Tiere,136.93221291266599,1.1799999999999999
0.5,1.5,MenschenMenge,128.65299080966099,-1.4099999999999999
1.25,0.75,Tiere,136.93221291266599,0.32000000000000001
1,1.5,HellFace,207.936103853059,1.1299999999999999
1.25,1.5,Natur,116.705736073534,-1.1499999999999999
1,0.75,Natur,116.705736073534,-1.01
1.5,1.25,HellRaum,181.23700512563599,-0.88
1.5,1.25,MenschenMenge,128.65299080966099,-1.52
1.25,1.5,Kontrastreich,128.555496706702,-0.93000000000000005
1,0.75,HellStrand,174.530514509044,-0.98999999999999999
1.5,0.75,Natur,116.705736073534,-0.80000000000000004
1,1.5,HellRaum,181.23700512563599,1.4099999999999999
1,0.75,HellFace,207.936103853059,-1.0700000000000001
1.5,0.5,HellRaum,181.23700512563599,-1.3400000000000001
0.5,1.5,Kontrastreich,128.555496706702,-1.47
1,0.5,Tiere,136.93221291266599,-0.81000000000000005
0.75,0.5,Kontrastreich,128.555496706702,-1.4399999999999999
0.75,1.25,HellRaum,181.23700512563599,-1.1399999999999999
0.75,1,MenschenMenge,128.65299080966099,-1.1100000000000001
1.5,1,HellStrand,174.530514509044,-0.47999999999999998
1,1.5,Tiere,136.93221291266599,-0.70999999999999996
1,0.5,MenschenMenge,128.65299080966099,-1.29
1.25,0.5,Kontrastreich,128.555496706702,-1.3300000000000001
0.75,0.5,Tiere,136.93221291266599,-1.3
0.5,1.25,MenschenMenge,128.65299080966099,-1.1000000000000001
0.5,0.75,HellRaum,181.23700512563599,-1.0800000000000001
1,1.25,HellFace,207.936103853059,0.93999999999999995
1.5,0.75,Kontrastreich,128.555496706702,-0.29999999999999999
1.25,0.5,HellRaum,181.23700512563599,-0.69999999999999996
0.5,0.75,HellFace,207.936103853059,-1.0800000000000001
1.25,0.75,MenschenMenge,128.65299080966099,-0.72999999999999998
1.25,0.75,Natur,116.705736073534,0.46999999999999997
1,1.5,HellStrand,174.530514509044,-0.71999999999999997
1,1.5,MenschenMenge,128.65299080966099,-0.68999999999999995
1.5,1.25,HellStrand,174.530514509044,-0.93000000000000005
1.25,1.25,Kontrastreich,128.555496706702,1.1599999999999999
1.5,1.5,MenschenMenge,128.65299080966099,-1.25
1.25,1.5,Tiere,136.93221291266599,-0.69999999999999996
1.5,1,Tiere,136.93221291266599,0.94999999999999996
0.5,1,Gebäude,135.558353280413,-0.91000000000000003
1.25,0.75,HellStrand,174.530514509044,-0.87
0.75,0.75,HellFace,207.936103853059,-1.54
1.5,1,Gebäude,135.558353280413,0.79000000000000004
1.5,0.5,Natur,116.705736073534,1.02
1.5,1.5,Gebäude,135.558353280413,0.85999999999999999
1.25,1.25,Natur,116.705736073534,-1.0900000000000001
0.5,1,HellFace,207.936103853059,-1.27
0.75,1.5,Tiere,136.93221291266599,-1.1599999999999999
1.25,1.25,HellStrand,174.530514509044,-1.22
1,1.25,HellRaum,181.23700512563599,0.95999999999999996
1,0.5,Natur,116.705736073534,-1.03
1.5,0.75,HellStrand,174.530514509044,0.82999999999999996
0.75,0.75,MenschenMenge,128.65299080966099,-1.54
0.75,1.25,Tiere,136.93221291266599,-1.1100000000000001
1,1.25,Gebäude,135.558353280413,0.75
1,0.5,HellStrand,174.530514509044,-0.97999999999999998
1.25,1.5,HellStrand,174.530514509044,-0.93999999999999995
1.5,0.5,HellStrand,174.530514509044,0.68999999999999995
0.75,0.5,Natur,116.705736073534,-1.02
0.75,0.75,Natur,116.705736073534,-1.2
0.5,1,HellStrand,174.530514509044,-1.5600000000000001
0.75,0.75,Gebäude,135.558353280413,-1.0700000000000001
0.5,0.5,Kontrastreich,128.555496706702,-1.8700000000000001
0.5,0.5,Natur,116.705736073534,-1.8700000000000001
0.75,1.25,Gebäude,135.558353280413,-0.88
1,0.75,Gebäude,135.558353280413,-0.51000000000000001
0.75,0.75,Tiere,136.93221291266599,-1.5800000000000001
1.5,1.25,Kontrastreich,128.555496706702,1.46
0.5,1.25,HellFace,207.936103853059,-1.6100000000000001
0.75,0.5,HellFace,207.936103853059,-1.22
1.25,1.25,Tiere,136.93221291266599,-0.92000000000000004
1.5,0.75,Gebäude,135.558353280413,0.94999999999999996
1.25,0.75,HellRaum,181.23700512563599,-1.1100000000000001
0.5,1,Tiere,136.93221291266599,-1.1000000000000001
1,0.75,MenschenMenge,128.65299080966099,-0.63
0.5,1,HellRaum,181.23700512563599,-1.4399999999999999
1,1.5,Gebäude,135.558353280413,0.41999999999999998
1.25,1.25,HellFace,207.936103853059,-0.81999999999999995
1.5,1,MenschenMenge,128.65299080966099,-0.55000000000000004
0.75,1.5,MenschenMenge,128.65299080966099,-0.67000000000000004
0.5,0.5,HellStrand,174.530514509044,-1.45
0.75,1.25,HellFace,207.936103853059,-1.3600000000000001
1.25,1,Kontrastreich,128.555496706702,0.34999999999999998
1.5,0.5,Gebäude,135.558353280413,0.40999999999999998
1.5,0.5,Tiere,136.93221291266599,0.40999999999999998
1.5,1,Natur,116.705736073534,-0.45000000000000001
0.5,0.5,MenschenMenge,128.65299080966099,-1.55
1.25,0.75,HellFace,207.936103853059,0.62
0.75,0.75,HellStrand,174.530514509044,-0.55000000000000004
0.5,1.5,Gebäude,135.558353280413,-1.23
0.5,1.5,Natur,116.705736073534,-1.2
1.25,0.5,Natur,116.705736073534,-1.5900000000000001
1,1.25,MenschenMenge,128.65299080966099,0.46999999999999997
0.5,0.5,Gebäude,135.558353280413,-0.98999999999999999
1.25,0.75,Gebäude,135.558353280413,0.57999999999999996
0.75,1,HellFace,207.936103853059,-0.96999999999999997
1.5,1.5,HellFace,207.936103853059,-1.8899999999999999
1,1.25,Tiere,136.93221291266599,-0.55000000000000004
0.5,1,MenschenMenge,128.65299080966099,-1.5
0.75,1.5,Natur,116.705736073534,-1.6499999999999999
1,1.5,Natur,116.705736073534,-1.3100000000000001
0.5,1.25,Tiere,136.93221291266599,-1.77
0.5,1,Natur,116.705736073534,-1.79
0.75,1.5,Kontrastreich,128.555496706702,-1.3
0.5,1.25,HellStrand,174.530514509044,-1.5800000000000001
1.25,1.25,HellRaum,181.23700512563599,1.52
0.5,0.5,HellFace,207.936103853059,-1.0700000000000001
1,1.25,Kontrastreich,128.555496706702,0.029999999999999999
1,0.5,Kontrastreich,128.555496706702,-1.3100000000000001
1,1.25,Natur,116.705736073534,-1.3799999999999999
1.25,1.25,Gebäude,135.558353280413,0.93000000000000005
1.5,1.25,HellFace,207.936103853059,-1.6499999999999999
1.5,0.75,HellFace,207.936103853059,-1.0700000000000001
0.5,0.5,Tiere,136.93221291266599,-1.54
0.75,1.5,Gebäude,135.558353280413,-1.8
1,0.75,Tiere,136.93221291266599,-0.68999999999999995
0.75,0.5,HellStrand,174.530514509044,-1.3500000000000001
1.5,1.25,Natur,116.705736073534,-0.54000000000000004
1.25,1,Gebäude,135.558353280413,0.46999999999999997
0.75,0.75,HellRaum,181.23700512563599,-1.49
1.25,0.75,Kontrastreich,128.555496706702,0.78000000000000003
1.5,0.75,MenschenMenge,128.65299080966099,-0.56999999999999995
0.5,1.25,Gebäude,135.558353280413,-1.24
0.5,1.5,HellFace,207.936103853059,-1.02
0.5,1.25,Natur,116.705736073534,-1.1599999999999999
0.5,1.5,Tiere,136.93221291266599,-1.3799999999999999
0.75,1.25,Natur,116.705736073534,-1.3300000000000001
1.25,0.5,HellStrand,174.530514509044,0.70999999999999996
1.5,1.5,Tiere,136.93221291266599,-1.1499999999999999
0.5,1.5,HellStrand,174.530514509044,-1.5
0.75,0.75,Kontrastreich,128.555496706702,-1.72
0.75,1.5,HellStrand,174.530514509044,-1.3600000000000001
0.75,1,Natur,116.705736073534,-1.03
1.25,1.5,MenschenMenge,128.65299080966099,-1.3500000000000001
1,1.5,Kontrastreich,128.555496706702,-0.46999999999999997
1,0.5,HellFace,207.936103853059,-2
1.5,0.5,HellFace,207.936103853059,-0.83999999999999997
1.25,1,HellRaum,181.23700512563599,-1.3
1.5,0.5,MenschenMenge,128.65299080966099,-0.96999999999999997
1.5,1.25,Tiere,136.93221291266599,-0.95999999999999996
1,1.25,HellStrand,174.530514509044,-0.63
0.75,1,Kontrastreich,128.555496706702,-1.25
0.5,0.75,MenschenMenge,128.65299080966099,-2
1.25,1,Natur,116.705736073534,1.3100000000000001
1.25,0.5,HellFace,207.936103853059,-0.95999999999999996
0.75,0.5,MenschenMenge,128.65299080966099,-1.8600000000000001
0.75,1.25,HellStrand,174.530514509044,-0.78000000000000003
0.5,0.5,HellRaum,181.23700512563599,-1.54
1.5,1,HellFace,207.936103853059,-1.71
0.75,1.25,MenschenMenge,128.65299080966099,-1.26
1.5,1.5,Natur,116.705736073534,-1.3200000000000001
0.75,1,Tiere,136.93221291266599,-1.1299999999999999
1.5,1.25,Gebäude,135.558353280413,-0.64000000000000001
1.25,1.5,Gebäude,135.558353280413,-1.04
1.25,1,MenschenMenge,128.65299080966099,0.88
1.5,0.5,Kontrastreich,128.555496706702,0.95999999999999996
1,0.75,Kontrastreich,128.555496706702,0.029999999999999999
0.5,1.25,Kontrastreich,128.555496706702,-1
1.5,1,Kontrastreich,128.555496706702,0
0.5,0.75,Natur,116.705736073534,-1.54
0.75,0.5,Gebäude,135.558353280413,-1.99
1.5,1,HellRaum,181.23700512563599,-1.1599999999999999
0.5,0.75,Tiere,136.93221291266599,-1.6200000000000001
0.75,1.5,HellRaum,181.23700512563599,-0.90000000000000002
1.25,1.5,HellFace,207.936103853059,-1.3799999999999999
1.25,1.5,HellRaum,181.23700512563599,0.77000000000000002
1.5,1.5,HellStrand,174.530514509044,-1.22
0.75,1.25,Kontrastreich,128.555496706702,-1.4099999999999999
1.5,0.75,HellRaum,181.23700512563599,-1.1899999999999999
0.5,1.5,HellRaum,181.23700512563599,-1.29
0.75,0.5,HellRaum,181.23700512563599,-0.94999999999999996
0.75,1,Gebäude,135.558353280413,-1.3799999999999999
1.25,1,Tiere,136.93221291266599,0.84999999999999998
1.5,1.5,Kontrastreich,128.555496706702,-0.69999999999999996
