k,g,picture,brightness,quality_value
1.25,1.5,Detailarm,195.98092322969899,1.49
1.5,1.25,Abstrakt,37.1927038842596,0.95999999999999996
1,1.25,Detailarm,195.98092322969899,1.55
0.5,1.5,Bunt,103.440234921044,-3
1.5,0.75,Bunt,103.440234921044,-1.3100000000000001
1.5,1,Detailarm,195.98092322969899,0.88
1.25,1,Detailarm,195.98092322969899,0
1,0.75,Abstrakt,37.1927038842596,1.04
1,1.5,Einfarbig,214.43341924490801,1.0700000000000001
1.25,1.5,DunkelStadt,57.461932560403802,-1.51
0.5,0.5,Bunt,103.440234921044,-1.28
0.5,0.5,Einfarbig,214.43341924490801,-3
1.25,1.25,Abstrakt,37.1927038842596,-1.8400000000000001
1,1.25,Abstrakt,37.1927038842596,-1.29
1,1.25,DunkelRaum,84.542855590662498,-1.5
0.75,1,Abstrakt,37.1927038842596,-0.89000000000000001
0.75,0.75,Einfarbig,214.43341924490801,-3
0.75,1.5,DunkelCanyon,64.577521075824905,0.76000000000000001
1.5,1,Einfarbig,214.43341924490801,1.77
0.5,0.75,Detailarm,195.98092322969899,-3
1.5,1.25,DunkelRaum,84.542855590662498,-1.8500000000000001
1.25,1,Einfarbig,214.43341924490801,1.5900000000000001
1,1.25,Einfarbig,214.43341924490801,1.03
1.25,1.25,DunkelStadt,57.461932560403802,0.70999999999999996
1.5,1.5,DunkelRaum,84.542855590662498,-3
1,0.5,Abstrakt,37.1927038842596,-0.66000000000000003
1.5,1,DunkelRaum,84.542855590662498,-1.3799999999999999
0.75,1,DunkelRaum,84.542855590662498,-1.5700000000000001
0.75,1.25,Detailarm,195.98092322969899,-1.26
0.5,0.5,DunkelStadt,57.461932560403802,-3
1.5,0.5,DunkelCanyon,64.577521075824905,-1.97
0.5,1.25,Bunt,103.440234921044,-2.0099999999999998
1.25,0.5,Bunt,103.440234921044,-1.71
1.25,0.5,DunkelRaum,84.542855590662498,-1.7
0.75,0.75,Detailarm,195.98092322969899,-2.6099999999999999
1.5,0.75,DunkelCanyon,64.577521075824905,1.1699999999999999
0.5,0.75,DunkelStadt,57.461932560403802,-3
0.5,1.5,DunkelCanyon,64.577521075824905,-1.79
1,1.5,DunkelRaum,84.542855590662498,-1.3
0.5,0.75,DunkelRaum,84.542855590662498,-1.6299999999999999
1,1.5,Detailarm,195.98092322969899,1.01
1,0.5,DunkelStadt,57.461932560403802,-1.6100000000000001
0.75,0.5,Abstrakt,37.1927038842596,-1.1799999999999999
0.75,1,Einfarbig,214.43341924490801,-1.6699999999999999
1,1.5,DunkelCanyon,64.577521075824905,1.1799999999999999
1.5,1,Bunt,103.440234921044,1.24
0.5,0.75,Abstrakt,37.1927038842596,-1.1699999999999999
1.25,1.25,DunkelCanyon,64.577521075824905,1.6399999999999999
1.5,0.75,DunkelRaum,84.542855590662498,-1.01
1,1.25,Bunt,103.440234921044,1.1100000000000001
0.5,0.75,Bunt,103.440234921044,-2.54
1.5,0.75,Detailarm,195.98092322969899,-1.29
1,1.5,Bunt,103.440234921044,-0.81999999999999995
0.5,1.5,Einfarbig,214.43341924490801,-0.93999999999999995
0.75,1.25,Bunt,103.440234921044,-1.1799999999999999
0.75,1.25,DunkelStadt,57.461932560403802,-1.1699999999999999
0.75,0.75,DunkelCanyon,64.577521075824905,-1.4399999999999999
1,1.5,DunkelStadt,57.461932560403802,-1.3600000000000001
1.25,1.5,Einfarbig,214.43341924490801,1.1799999999999999
1.25,1.25,Detailarm,195.98092322969899,-1.0800000000000001
0.5,1.5,Detailarm,195.98092322969899,-2.8500000000000001
0.75,0.5,Detailarm,195.98092322969899,-2.27
1.5,0.5,DunkelRaum,84.542855590662498,-2.1299999999999999
0.75,1.25,DunkelCanyon,64.577521075824905,0.63
0.5,0.5,DunkelRaum,84.542855590662498,-3
0.5,1.5,DunkelRaum,84.542855590662498,-1.47
1.25,0.75,DunkelCanyon,64.577521075824905,-1.5700000000000001
1.5,0.5,Bunt,103.440234921044,-1.28
1.25,0.75,Abstrakt,37.1927038842596,1.3799999999999999
1.25,1,Abstrakt,37.1927038842596,0.90000000000000002
1,0.5,Einfarbig,214.43341924490801,-1.3999999999999999
0.5,0.5,DunkelCanyon,64.577521075824905,-3
0.5,1.5,Abstrakt,37.1927038842596,-1.8
1,0.5,Bunt,103.440234921044,-1.8
1.5,1.5,DunkelStadt,57.461932560403802,-2.2200000000000002
0.5,0.75,DunkelCanyon,64.577521075824905,-1.29
1.5,0.5,DunkelStadt,57.461932560403802,-2.0499999999999998
0.5,1.25,Einfarbig,214.43341924490801,-1.9299999999999999
0.5,1.25,DunkelCanyon,64.577521075824905,-1.75
0.5,1.25,DunkelStadt,57.461932560403802,-1.6200000000000001
1,1.5,Abstrakt,37.1927038842596,-1.3
1,0.5,DunkelCanyon,64.577521075824905,-1.8799999999999999
1.25,0.5,DunkelStadt,57.461932560403802,-1.6499999999999999
1.5,1.5,DunkelCanyon,64.577521075824905,1.47
1.25,1,DunkelCanyon,64.577521075824905,1.2
0.5,0.5,Detailarm,195.98092322969899,-2.2200000000000002
1.5,1,Abstrakt,37.1927038842596,1.4299999999999999
0.5,1,Einfarbig,214.43341924490801,-1.3899999999999999
1,0.75,DunkelRaum,84.542855590662498,1.46
1,1.25,DunkelStadt,57.461932560403802,-1.6799999999999999
1.5,1.25,DunkelCanyon,64.577521075824905,-0.77000000000000002
0.5,1.5,DunkelStadt,57.461932560403802,-1.95
1.5,0.5,Abstrakt,37.1927038842596,0.83999999999999997
1.5,0.5,Detailarm,195.98092322969899,-1.6000000000000001
1.25,0.5,Detailarm,195.98092322969899,-1.5900000000000001
0.75,1.5,Detailarm,195.98092322969899,1.3100000000000001
0.5,1,Detailarm,195.98092322969899,-3
1.5,1.25,Bunt,103.440234921044,-1.1699999999999999
1.5,0.75,DunkelStadt,57.461932560403802,1.48
1,0.5,Detailarm,195.98092322969899,-1.3799999999999999
1.5,1.25,DunkelStadt,57.461932560403802,-1.4199999999999999
0.5,1.25,Detailarm,195.98092322969899,-3
1,0.75,DunkelStadt,57.461932560403802,0.93999999999999995
0.75,0.5,DunkelRaum,84.542855590662498,-2.1499999999999999
1,0.75,Detailarm,195.98092322969899,-1.6100000000000001
1.5,1.5,Bunt,103.440234921044,-1.46
0.5,1,Bunt,103.440234921044,-3
1.25,1.5,Abstrakt,37.1927038842596,-1.29
1.25,0.75,Einfarbig,214.43341924490801,1.03
1.5,1.5,Einfarbig,214.43341924490801,-1.02
0.75,1.5,DunkelRaum,84.542855590662498,-2.0699999999999998
1.25,0.75,Detailarm,195.98092322969899,-1.05
0.5,1,DunkelCanyon,64.577521075824905,-1.05
0.75,0.75,Bunt,103.440234921044,-1.04
0.75,1.5,DunkelStadt,57.461932560403802,-0.93000000000000005
1,0.5,DunkelRaum,84.542855590662498,1
1.25,1.5,DunkelRaum,84.542855590662498,-1.3
0.75,1.5,Bunt,103.440234921044,-1.01
1.5,1,DunkelStadt,57.461932560403802,-0.93000000000000005
0.75,1,Bunt,103.440234921044,-0.57999999999999996
0.5,1.25,DunkelRaum,84.542855590662498,-1.77
0.75,0.5,DunkelStadt,57.461932560403802,-2.3500000000000001
1.5,1.5,Abstrakt,37.1927038842596,-1.02
0.5,0.5,Abstrakt,37.1927038842596,-1.99
0.5,1,DunkelRaum,84.542855590662498,-2.2999999999999998
0.75,1,Natur,116.705736073534,-1.8999999999999999
1.5,1.5,Gebäude,135.558353280413,-1.6599999999999999
1,1.5,Natur,116.705736073534,-1.02
0.75,0.75,HellFace,207.936103853059,-3
1.5,0.5,Tiere,136.93221291266599,-1.25
0.5,1.25,Natur,116.705736073534,-1.6100000000000001
0.5,1,Gebäude,135.558353280413,-2.46
0.75,0.5,MenschenMenge,128.65299080966099,-3
1.5,0.5,HellStrand,174.530514509044,-2.0499999999999998
0.75,0.75,MenschenMenge,128.65299080966099,-1.5700000000000001
1,1.5,MenschenMenge,128.65299080966099,-0.93999999999999995
0.5,1.25,Tiere,136.93221291266599,-2.54
1.25,0.5,Tiere,136.93221291266599,-0.95999999999999996
1,0.5,Natur,116.705736073534,-1.24
1.5,1.25,Tiere,136.93221291266599,-1.3600000000000001
1.25,0.75,HellStrand,174.530514509044,1.3200000000000001
1,0.75,Gebäude,135.558353280413,1.1899999999999999
0.5,1.25,HellRaum,181.23700512563599,-1.8200000000000001
1.5,0.75,Natur,116.705736073534,-1.8600000000000001
0.5,1.5,HellStrand,174.530514509044,-1.77
1.5,0.5,Gebäude,135.558353280413,-1.53
1.5,1,HellFace,207.936103853059,-1.3500000000000001
0.5,1.25,HellStrand,174.530514509044,-2.52
0.5,0.75,Gebäude,135.558353280413,-2.9700000000000002
0.5,1,Tiere,136.93221291266599,-3
1,0.5,HellFace,207.936103853059,-1.4199999999999999
0.75,1.25,Gebäude,135.558353280413,-1.48
0.5,0.75,Kontrastreich,128.555496706702,-2.7000000000000002
1.25,0.5,MenschenMenge,128.65299080966099,-1.48
0.75,1,HellRaum,181.23700512563599,-2.0699999999999998
1,1.5,Gebäude,135.558353280413,-2.1000000000000001
1.25,0.5,HellRaum,181.23700512563599,-2.1000000000000001
0.5,0.5,HellStrand,174.530514509044,-2.27
1.25,1,MenschenMenge,128.65299080966099,1.4399999999999999
1.5,1,Kontrastreich,128.555496706702,0
0.5,0.75,MenschenMenge,128.65299080966099,-2.3399999999999999
1.5,1,Tiere,136.93221291266599,-1.24
1,1.25,HellFace,207.936103853059,-1.6799999999999999
1,1.25,MenschenMenge,128.65299080966099,1.1599999999999999
1,0.5,HellRaum,181.23700512563599,-1.46
0.75,1,Kontrastreich,128.555496706702,-0.84999999999999998
1.25,1.5,Kontrastreich,128.555496706702,-1.75
1.25,0.75,Kontrastreich,128.555496706702,0
0.75,1.5,HellStrand,174.530514509044,1.6000000000000001
1.25,1.5,HellRaum,181.23700512563599,-1.54
1.5,0.75,Gebäude,135.558353280413,-1.23
1.25,0.75,Gebäude,135.558353280413,-1.8400000000000001
1.25,0.5,HellFace,207.936103853059,-1.9199999999999999
0.75,1.25,HellStrand,174.530514509044,-1.9199999999999999
0.5,1,HellRaum,181.23700512563599,-1.8400000000000001
1.5,1.5,HellStrand,174.530514509044,-1.53
0.75,0.75,HellStrand,174.530514509044,2.1000000000000001
1.5,1.25,HellFace,207.936103853059,-1.96
1.5,0.75,MenschenMenge,128.65299080966099,-1.52
1.5,1,MenschenMenge,128.65299080966099,-1.52
1.5,0.5,HellFace,207.936103853059,-1.8200000000000001
0.5,1.25,HellFace,207.936103853059,-3
1,1.5,HellStrand,174.530514509044,-1.6200000000000001
0.5,1.5,HellRaum,181.23700512563599,-1.8899999999999999
1.25,1,HellStrand,174.530514509044,-1.75
0.75,0.5,Gebäude,135.558353280413,-3
0.75,0.5,Kontrastreich,128.555496706702,-3
1.25,0.5,HellStrand,174.530514509044,-2.9100000000000001
1.5,1.5,Natur,116.705736073534,-1.6299999999999999
0.5,1.5,Kontrastreich,128.555496706702,-2.4500000000000002
0.75,1,MenschenMenge,128.65299080966099,-1.22
0.75,0.5,Tiere,136.93221291266599,-2.8399999999999999
1.5,1.5,HellFace,207.936103853059,-3
0.75,0.5,HellStrand,174.530514509044,-3
0.75,1,HellFace,207.936103853059,-1.8700000000000001
1.25,1.25,Tiere,136.93221291266599,-1.75
0.75,0.75,Tiere,136.93221291266599,-1.3600000000000001
0.75,1.5,Tiere,136.93221291266599,-1.6699999999999999
0.5,0.5,HellFace,207.936103853059,-3
0.75,1.5,Gebäude,135.558353280413,-1.47
1.5,0.75,HellStrand,174.530514509044,-2.1000000000000001
1,0.5,Kontrastreich,128.555496706702,-1.01
1.25,1,Tiere,136.93221291266599,1.9199999999999999
0.75,1,Tiere,136.93221291266599,-1.45
1,0.75,Natur,116.705736073534,0
1.25,0.5,Natur,116.705736073534,-2.2200000000000002
1,0.5,Tiere,136.93221291266599,-1.48
1.25,1.25,HellFace,207.936103853059,-0.73999999999999999
1.5,1.25,Natur,116.705736073534,-2.0600000000000001
0.5,0.75,Tiere,136.93221291266599,-1.99
1.5,1.5,HellRaum,181.23700512563599,-1.5900000000000001
0.5,1.25,Gebäude,135.558353280413,-2.6099999999999999
1.5,1.5,Kontrastreich,128.555496706702,-1.54
1.25,1.5,Gebäude,135.558353280413,-2.3799999999999999
0.5,0.75,Natur,116.705736073534,-2.73
0.5,1.5,Natur,116.705736073534,-2.6000000000000001
0.75,1.25,HellRaum,181.23700512563599,-1.3999999999999999
0.75,0.5,HellRaum,181.23700512563599,-1.23
1.25,1.5,HellFace,207.936103853059,-2.48
0.5,1,Natur,116.705736073534,-2.1800000000000002
1,1.25,HellStrand,174.530514509044,-2.2799999999999998
0.75,1.25,MenschenMenge,128.65299080966099,0
1,0.5,Gebäude,135.558353280413,-1.3700000000000001
0.5,0.5,Tiere,136.93221291266599,-3
1.5,1.5,MenschenMenge,128.65299080966099,-3
1.25,1.25,Gebäude,135.558353280413,-2.1200000000000001
0.5,1.25,MenschenMenge,128.65299080966099,-3
0.75,0.5,HellFace,207.936103853059,-3
1.5,1,Gebäude,135.558353280413,-2.0299999999999998
1.25,1,HellFace,207.936103853059,-2.2000000000000002
1.5,0.75,Kontrastreich,128.555496706702,1.27
1.25,0.5,Gebäude,135.558353280413,-1.1299999999999999
1,0.75,Tiere,136.93221291266599,-0.79000000000000004
1,1.5,HellFace,207.936103853059,-2.4700000000000002
0.75,0.5,Natur,116.705736073534,-2.1699999999999999
1.5,0.75,Tiere,136.93221291266599,-1.46
1.25,1.5,HellStrand,174.530514509044,-0.93000000000000005
1.25,0.75,HellRaum,181.23700512563599,1.5900000000000001
1.5,1.25,Kontrastreich,128.555496706702,-1.6200000000000001
1.5,1.25,Gebäude,135.558353280413,-1.71
0.5,1,HellFace,207.936103853059,-3
1,1.25,HellRaum,181.23700512563599,-1.3600000000000001
1,1.5,Kontrastreich,128.555496706702,-0.95999999999999996
0.5,1.5,Tiere,136.93221291266599,-1.6200000000000001
1,0.75,Kontrastreich,128.555496706702,0.5
0.5,1,Kontrastreich,128.555496706702,-2.8500000000000001
0.5,0.5,MenschenMenge,128.65299080966099,0
1,0.5,MenschenMenge,128.65299080966099,-1.3700000000000001
0.75,1.25,Natur,116.705736073534,-1.46
0.75,0.75,Natur,116.705736073534,-1.7
1,0.75,HellStrand,174.530514509044,-1.5800000000000001
1.5,1.25,HellStrand,174.530514509044,-0.93999999999999995
1.5,1,HellStrand,174.530514509044,-1.03
0.75,1,Gebäude,135.558353280413,-1.49
1,0.75,HellRaum,181.23700512563599,-1.1000000000000001
0.75,1.25,Tiere,136.93221291266599,-1.3799999999999999
1.5,0.75,HellRaum,181.23700512563599,-1.1499999999999999
0.75,1.5,HellFace,207.936103853059,-1.3999999999999999
0.5,1.5,HellFace,207.936103853059,-3
1,1.25,Kontrastreich,128.555496706702,-0.90000000000000002
1.25,1,Kontrastreich,128.555496706702,0.87
1.5,0.5,MenschenMenge,128.65299080966099,-1.77
0.5,0.5,Natur,116.705736073534,-2.8999999999999999
0.5,0.75,HellStrand,174.530514509044,-1.71
1,0.75,HellFace,207.936103853059,-1.4399999999999999
1.25,0.5,Kontrastreich,128.555496706702,-1.95
1,1.25,Tiere,136.93221291266599,-0.76000000000000001
0.75,0.75,HellRaum,181.23700512563599,-1.24
1.5,0.5,Natur,116.705736073534,-1.8400000000000001
1.5,1.25,MenschenMenge,128.65299080966099,-1.9299999999999999
1.25,1,Gebäude,135.558353280413,-1
0.5,1.5,MenschenMenge,128.65299080966099,-1.79
0.75,0.75,Gebäude,135.558353280413,-1.78
1.25,1.5,Natur,116.705736073534,-1.02
1.5,1,HellRaum,181.23700512563599,-1.1000000000000001
0.75,0.75,Kontrastreich,128.555496706702,-1.02
1.25,0.75,Natur,116.705736073534,0.93000000000000005
0.75,1.25,HellFace,207.936103853059,-1.0900000000000001
1.5,0.5,HellRaum,181.23700512563599,-1.3200000000000001
1.25,1,Natur,116.705736073534,-1.22
0.75,1.5,Kontrastreich,128.555496706702,-1.1100000000000001
0.5,0.5,Kontrastreich,128.555496706702,-1.3799999999999999
1.25,0.75,Tiere,136.93221291266599,0.83999999999999997
0.75,1.25,Kontrastreich,128.555496706702,-0.87
1.25,1.25,HellStrand,174.530514509044,0.66000000000000003
1.25,1.25,MenschenMenge,128.65299080966099,-1.27
1.25,1.5,Tiere,136.93221291266599,-1.5700000000000001
0.75,1.5,HellRaum,181.23700512563599,0.60999999999999999
1.25,0.75,HellFace,207.936103853059,-1.77
0.5,0.5,HellRaum,181.23700512563599,-3
0.5,0.5,Gebäude,135.558353280413,-3
1.25,0.75,MenschenMenge,128.65299080966099,-1.01
1.5,1.5,Tiere,136.93221291266599,-2.2200000000000002
1.25,1.25,HellRaum,181.23700512563599,-1.3999999999999999
1,0.5,HellStrand,174.530514509044,-3
0.5,1.5,Gebäude,135.558353280413,-1.74
1.5,1,Natur,116.705736073534,-1.3500000000000001
0.75,1.5,MenschenMenge,128.65299080966099,-1.6799999999999999
1,1.5,HellRaum,181.23700512563599,-1.6100000000000001
0.75,1,HellStrand,174.530514509044,-1.5
1,0.75,MenschenMenge,128.65299080966099,1.1499999999999999
1.5,0.75,HellFace,207.936103853059,-2.0299999999999998
1,1.25,Natur,116.705736073534,-0.56000000000000005
1.5,0.5,Kontrastreich,128.555496706702,-2.1800000000000002
0.5,1,MenschenMenge,128.65299080966099,-1.99
1.5,1.25,HellRaum,181.23700512563599,-2
1,1.5,Tiere,136.93221291266599,-1.76
1.25,1.25,Kontrastreich,128.555496706702,-1.5700000000000001
1.25,1,HellRaum,181.23700512563599,-1.4399999999999999
1,1.25,Gebäude,135.558353280413,-1.6799999999999999
0.5,1.25,Kontrastreich,128.555496706702,-2.4100000000000001
0.75,1.5,Natur,116.705736073534,-1.5900000000000001
1.25,1.5,MenschenMenge,128.65299080966099,-1.53
0.5,0.75,HellFace,207.936103853059,-3
0.5,1,HellStrand,174.530514509044,-2.6800000000000002
1.25,1.25,Natur,116.705736073534,-0.64000000000000001
0.5,0.75,HellRaum,181.23700512563599,-3
